elementList__propertyCode,elementList__thumbnail,elementList__externalReference,elementList__numPhotos,elementList__floor,elementList__price,elementList__propertyType,elementList__operation,elementList__size,elementList__exterior,elementList__rooms,elementList__bathrooms,elementList__address,elementList__province,elementList__municipality,elementList__district,elementList__country,elementList__latitude,elementList__longitude,elementList__showAddress,elementList__url,elementList__distance,elementList__description,elementList__hasVideo,elementList__status,elementList__newDevelopment,elementList__hasLift,elementList__parkingSpace__hasParkingSpace,elementList__parkingSpace__isParkingSpaceIncludedInPrice,elementList__parkingSpace__parkingSpacePrice,elementList__priceByArea,elementList__detailedType__typology,elementList__detailedType__subTypology,elementList__suggestedTexts__subtitle,elementList__suggestedTexts__title,elementList__hasPlan,elementList__has3DTour,elementList__has360,elementList__hasStaging,elementList__labels__name,elementList__labels__text,elementList__topNewDevelopment,elementList__superTopHighlight
98457082,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/3e/f1/1013005451.jpg,IZ-02910,47,,360000.0,chalet,sale,355.0,False,6,5,Eurovillas,Madrid,Eurovillas,,es,40.3536273,-3.2667651,False,https://www.idealista.com/inmueble/98457082/,12904,"Si emociona pensar en comprar una casa, imagínate vivirlo! Fabuloso Chalet independiente en la urbanización de Eurovillas, a tan solo 40 minutos de Madrid, pertenece a Nuevo Baztán, uno de los pueblos mas bonitos de España elegido en el 2021. Tiene 335m2 construidos distribuidos en dos plantas con 6 habitaciones y 5 baños en parcela de 1000 m, con piscina.   Al entrar en esta primera planta nos encontramos con dos porches, uno abierto y otro acristalado, a continuación dos salones uno de ellos con chimenea de cassette, cocina independiente con office y despensa, 2 habitaciones, la principal con un baño en suite y tres baños más. En la segunda planta, cuenta con un espacioso salón, cuatro habitaciones y dos baños. La vivienda cuenta con un garaje cubierto para dos coches. Las ventanas son dobles siendo las de fuera de climalit. Armarios empotrados en algunas de las habitaciones. Calefacción de gasoil. Piscina y Gran parcela, muy bien situada, cerca de colegios, polideportivos, supermercado y del centro del pueblo. Construcción adicional para diversas utilidades y valla de un lateral nueva. Ambos de ladrillo rústico. Jardín con rosales, lilos, adelfas, madreselva y un agradable cenador. Servicios: Esta vivienda se encuentra dentro de la urbanización mas grande de Europa y cuenta con todos los servicios necesarios para cualquier familia. Cuenta con dos colegios (uno concertado) el CIE y otro publico, Colegio Goyeneche, casita de los niños, centro cultural Valmores, casa de la juventud, parques, pistas de padel, polideportivo, escuela de baile, gimnasio, dos centros comerciales con Carrefour Express, Erosky, restaurantes, centros de estética, peluquerías, ferreterías, ópticas, farmacias, y demás servicios dentro de la urbanización.   Comunicación: Ubicado en una de las zonas del Sureste de Madrid por la carretera A3, R3 y A2, cerca de Arganda del Rey, Alcala de Henares. Autobuses disponibles para Madrid dentro de la urbanización. Autobuses: Líneas 20,261, y 321.",True,good,False,,True,True,,1014.0,chalet,independantHouse,Eurovillas,Casa independiente,True,False,False,False,,,False,False
97226519,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/e3/6a/972858884.jpg,,10,bj,249900.0,studio,sale,91.0,True,0,2,"Pilar Miró, 1",Madrid,Rivas-Vaciamadrid,Rivas Centro,es,40.3488223,-3.518688,True,https://www.idealista.com/inmueble/97226519/,11001,"Último loft o despacho profesional de obra nueva a estrenar en Rivas Vaciamadrid. Llave en mano. Exclusiva zona residencial, ubicada en la glorieta donde confluyen las avenidas Pilar Miró y Ángel Saavedra. A 5 minutos del Metro Rivas Futura y del Centro Comercial H2OCIO.  Es un despacho profesional con posibilidad de entregarlo totalmente acabado como loft, con cocina, 3 despachos o dormitorios, sala de reuniones, con terraza y plaza de garaje incluida a 249.900€ + 21%IVA. Ideal para vivir y tener el despacho en el mismo lugar. El despacho es parte del Residencial Dublín, una urbanización de 108 viviendas. Comunidad con piscina de depuración salina y zonas ajardinadas. CALIFICACIÓN ENERGÉTICA A.",False,good,False,True,True,True,,2746.0,flat,studio,"Rivas Centro, Rivas-Vaciamadrid","Estudio en Pilar Miró, 1",True,False,False,False,loftType,Loft,False,False
95689198,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/2f/af/925566164.jpg,casa- solar pozuelo,33,,350000.0,chalet,sale,378.0,False,7,2,"Virgen de la cabeza, 15",Madrid,Pozuelo del Rey,,es,40.3673497,-3.3211275,True,https://www.idealista.com/inmueble/95689198/,10015,"Casa de pueblo con 1.070 metros cuadrados de terreno a 50 metros de la plaza del pueblo. Con fachada a dos calles y posibilidad de fachada a tres calles. Con cueva subterránea de piedra de 80 m2. Media casa reformada y la otra media para reformar. Posibilidad de terreno para edificar más de 15 viviendas. Hipótesis del producto inmobiliario a desarrollar sobre el terreno:  La hipótesis para la parcela es:  Superficie del solar: 1070 m²  Edificabilidad máxima: 1070 m² x 1,1 m²/m² = 1.177 m² Número de viviendas: No dice las ordenanzas. Se considera 80 m² /vivienda.  1.177m²/80 m² = 14,71 viviendas = 14 o 15 viviendas.  Número de plazas mínimo: 14 o 15 plazas (1 plaza/vivienda) superficie ocupada 25 m² x 14 = 350 m² Ocupación Máxima: 60%  Fondo máximo: No dice.  Se plantea la construcción de dos edificios con fachadas a las calles Virgen de la Cabeza y la Ermita de formas dispares y ajustándose a la alineación de las fachadas existentes, con doble crujía y patios interiores. El resto de la parcela no ocupada por la edificación se destina a plazas de aparcamiento.",True,renew,False,,True,True,,926.0,chalet,independantHouse,Pozuelo del Rey,"Casa independiente en Virgen de la cabeza, 15",False,False,False,False,,,False,False
99603338,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/32/a1/1048936892.jpg,ECDH22ER,21,1,219900.0,flat,sale,91.0,True,3,2,Mejorada del Campo,Madrid,Mejorada del Campo,,es,40.3960784,-3.4878749,False,https://www.idealista.com/inmueble/99603338/,12576,"Inmobiliaria Corredor del Henares te ofrece en exclusiva este magnífico piso en el centro de Mejorada. Se trata de un primero con ascensor. Son 91m2 de vivienda. Consta de salón con salida a un pequeño balcón, cocina amueblada, equipada y con tendedero, tres grandes habitaciones con armarios empotrados, dos baños, un trastero de 23m2 y plaza de garaje de 2,4 x 5,5 m. Respecto a las calidades de la vivienda, cuenta con calefacción de gas natural en toda la casa, aire acondicionado en salón y una de las habitaciones, tarima flotante, puertas de madera maciza. Todas las habitaciones cuentan con grandes ventanales.  Si quieres un gran piso en Mejorada del Campo listo para entrar a vivir en una zona muy céntrica, cerca de comercios, supermercados, parques y paradas de autobús… LLÁMANOS!",False,good,False,True,True,True,,2416.0,flat,,Mejorada del Campo,Piso,False,False,False,False,,,False,False
99532531,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/d6/54/1047068018.jpg,PLAZA DE JOAQUIN OREA,8,3,41500.0,flat,sale,70.0,True,3,1,"Plaza DE JOAQUIN OREA, 2",Madrid,Carabaña,,es,40.2567009,-3.2376227,True,https://www.idealista.com/inmueble/99532531/,14996,"GARSIERRA. El inmueble (PISO) se ubica en el municipio de CARABAÑA (MADRID). Se encuentra en una tercera planta de un edificio de 4 alturas. Cuenta con 3 dormitorios, 1 baño, salón-comedor, cocina y terraza. Sin ascensor.",False,good,False,False,,,,593.0,flat,,Carabaña,"Piso en Plaza DE JOAQUIN OREA, 2",False,False,False,False,,,False,False
99498092,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/d1/35/1045832574.jpg,,37,2,216000.0,duplex,sale,97.0,True,3,2,Mayor,Madrid,Velilla de San Antonio,,es,40.3691729,-3.4846101,False,https://www.idealista.com/inmueble/99498092/,10063,"INMOVELILLA. Vende en exclusiva fantástica oportunidad de compra en Velilla, inmueble de 97 metros cuadrados construidos, 2ºplanta con ascensor, entrada con acceso a amplio salón comedor exterior a zonas comunes, cocina amplia con acceso a tendedero, baño con plato de ducha en planta baja. En la primera planta nos encontramos 3 dormitorios, principal amplio con ventana exterior a zonas comunes y armario empotrado, dormitorio juvenil exterior también a zonas comunes con ventana velux y otro dormitorio juvenil con tragaluz en techo motorizado dando muchísima luminosidad a esta habitación que dispone también de armario empotrado. Plaza de garaje y trastero incluido en el precio Finca del 2007 que dispone de cámaras de vigilancia, piscina comunitaria, rampa de acceso directa al portal.  Si tiene problemas con la financiacion, estamos consiguiendo hasta el 100%(consulte condiciones) Impuestos y honorarios de agencia, no incluidos en el precio Tenemos oficina en Velilla, Calle Mayor 3.",False,good,False,True,True,True,,2227.0,flat,duplex,Velilla de San Antonio,Dúplex en Mayor,False,False,False,False,,,False,False
99452224,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/6c/2f/1044430734.jpg,,51,,339000.0,chalet,sale,190.0,False,4,3,Calle Batel,Madrid,Velilla de San Antonio,,es,40.3736559,-3.4854781,False,https://www.idealista.com/inmueble/99452224/,10482,"INMOVELILLA, Vende en exclusiva fantástica oportunidad de compra en el municipio, chalet adosado en una zona muy tranquila, 190 metros cuadrados construidos, nos encontramos entrada principal con patio delantero y acceso a la vivienda, cocina amplia con ventana exterior a zona de entrada, amplio salón/comedor con acceso a patio trasero de 30 metros, en la primera planta dispone de zona dormitorios, dispone de 3, dos juveniles, uno de ellos exterior a la misma calle y el otro a patio trasero, el principal dispone de baño en suite, la vivienda dispone de amplia buhardilla donde poder utilizar como dormitorio o bien como zona de ocio. Cómodo garaje con acceso al interior de la vivienda. Piscina comunitaria. Impuestos y honorarios de agencia no incluidos en el precio. Tenemos oficina  en Velilla, Calle Mayor 3.",False,good,False,,True,True,,1784.0,chalet,terracedHouse,Velilla de San Antonio,Chalet adosado en Calle Batel,False,False,False,False,,,False,False
99452156,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/2b/c0/1044426508.jpg,,29,2,155000.0,flat,sale,98.0,True,2,2,Calle de Ventura Rodriguez,Madrid,Velilla de San Antonio,,es,40.3679672,-3.487396,False,https://www.idealista.com/inmueble/99452156/,10130,"INMOVELILLA. Vende en exclusiva fantástica oportunidad de compra en el centro del municipio, 2º planta exterior sin ascensor de 95 metros cuadrados, antes 3 dormitorios, Vivienda para entrar a vivir, se distribuye en recibidor de entrada con acceso a amplia cocina equipada y amueblada con acceso a terraza exterior a la misma calle. Amplio salón comedor con acceso también a terraza dispone de aire acondicionado, pasillo distribuidor, aseo en pasillo, dormitorio principal amplio con armario empotrado y ventanas exteriores a la misma calle, dispone de amplio baño en suite con bañera hidromasaje y bañera común. Dormitorio juvenil con armario empotrado y ventanas al interior.  No deje escapar esta oportunidad en el centro del municipio. Impuestos y honorarios de agencia no incluidos en el precio Si tiene problemas con la financiación estamos consiguiendo el 100%(consulte condiciones) Tenemos oficina en Velilla, Calle Mayor 3.",False,good,False,False,,,,1582.0,flat,,Velilla de San Antonio,Piso en Calle de Ventura Rodriguez,False,False,False,False,,,False,False
99279716,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/5c/0f/1039084238.jpg,Finca en Chinchon,76,,1000000.0,chalet,sale,300.0,False,3,3,Urbanización Valgrande,Madrid,Chinchón,,es,40.2009065,-3.4809252,False,https://www.idealista.com/inmueble/99279716/,13099,"Oportunidad de vivir en un entorno privilegiado, un paraíso en plena naturaleza, a 30 minutos de Madrid, donde podrás disfrutar de maravillosas vistas y de unos paisajes de ensueño. Destacamos a la entrada que es tierra de olivos por varios de ellos que nos reciben con los brazos abiertos y desde donde divisamos un gran pinar con varias zonas de recreo. Intuimos que la barbacoa no está muy lejos y así es, se encuentra muy próxima a la piscina. ¿Te imaginas?, pero eso no es todo, de repente unas maravillosas vistas acaparan toda nuestra atención, nos encontramos con hectáreas de campo, de arboles, pinos, olivos, viñedos... ¡qué bonito!. La finca está situada en la Urbanización Valgrande, cuenta con varias edificaciones y casi 5 hectáreas de terreno con 400 olivos y más de 300 viñedos, pinar, huerto y vistas inmejorables desde la casa principal. Agua potable de la urbanización. Riego por goteo y puntos de agua en toda la finca Luz  Calefacción y agua caliente individual  Recogida de basuras municipal Autobús en la entrada de la Urbanización -. Chalet independiente de una planta de casi 200 m2 construidos, con amplias estancias, la descripción viene a continuación. -. Casita de invitados con salón, cocina, un dormitorio y un baño. -. Garaje cubierto para 3 coches. -. Bodega con trastero. -. Gallinero y cuarto de tractor y otros utensilios de labranza. -. Cuarto de máquinas donde se encuentra el depósito de gasoil para la calefacción y el agua caliente. Descripción de la vivienda principal. - -Recibidor -Salón es una estancia amplia y muy agradable, destacamos su chimenea, el techo por su forma y altura, amplio ventanal y salida al porche y al jardín donde está la piscina de 10 metros de largo por 5 metros de ancho rodeada de cesped. -Comedor también se accede desde el salón, desde el jardín a través del porche y desde la cocina y cuenta con amplio balcón también. - Cocina muy bonita y amplia con acceso desde el distribuidor y desde el comedor. Cuenta con cuarto de lavadora y despensa. - Aseo. * Al otro lado del hall de entrada hay otro distribuidor que nos conduce a la zona de descanso, dos amplios dormitorios en suite.  El dormitorio principal tiene un bonito vestidor, baño con ducha y acceso al exterior. El otro dormitorio cuenta con armario empotrado, baño con bañera y preciosas vistas a grandes extensiones de árboles; olivos, pinos, viñedos. Calefacción de gasoil por suelo radiante.  Te invitamos a visitarla para que descubras todo su encanto. Te ayudamos a encontrar tu vivienda, llámanos.",True,good,False,,True,True,,3333.0,chalet,independantHouse,Chinchón,Casa independiente en Urbanización Valgrande,False,False,False,False,villaType,Villa,False,False
99155485,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/92/c9/1035365207.jpg,11590,93,,995000.0,chalet,sale,426.0,False,5,4,Avenida Reja Grande,Madrid,Mejorada del Campo,,es,40.3899186,-3.4899983,False,https://www.idealista.com/inmueble/99155485/,12126,"Si tuviéramos que dar un título a esta magnífica vivienda, sería sin duda, “la perfección hecha realidad”.    Exclusivo chalet independiente con una superficie construida de 426 m2 y una superficie útil de 399m2 sobre una parcela de 744 m2, situada en la mejor zona de Mejorada del Campo.    Con un diseño muy personal, que la convierte en una vivienda ""única"".    Distribuida en tres amplias plantas:    En planta baja, encontramos un gran salón con pantalla de cine, un amplio ventanal para poder apreciar las preciosas vistas al jardín, el salón y la cocina ""son todo uno"", donde encontrarás una bonita isla de piedra y madera maciza, en ella podrás cocinar con toda comodidad, tiene una zona de encimera de trabajo con vitrinas y armarios con gran capacidad de almacenaje, junto a la cocina tienes una zona de estar con chimenea, mesa baja y sillas donde disfrutar con los amigos de buenos momentos, y otra zona con un banco de madera y mesa ideal para comer diariamente, en esta misma planta tienes un aseo de cortesía. No podemos dejar pasar el fantástico porche acristalado con sistema abatible para recoger en los meses de buen tiempo, y donde podrás disfrutar durante todo el año de buenas reuniones con familia y amigos.    Una fantástica escalera con un gran ventanal nos da acceso a la primera planta, que distribuida en 4 grandes dormitorios dobles abuhardillados, uno de ellos con una terraza, uno de ellos suite con vestidor y baño incorporado y otro baño completo con bañera de diseño y cabina de hidromasaje en plato de ducha.     Toda la vivienda está construida con excelentes calidades, suelos en barro cocido, puertas de paso y frentes de armarios en madera maciza, el cerramiento del porche es blindado y sus toldos están automatizados, las puertas de acceso para vehículos están automatizadas, tiene aire acondicionado en salón, porche y habitaciones.    La planta semisótano dispone de un gran garaje, un aseo, trastero y cuarto de calderas, también un coqueto apartamento totalmente independiente con su salón con cocina, un baño completo con plato de ducha y acceso al jardín.     Su increíble parcela es el corazón de esta casa. Dispone de una preciosa piscina rodeada de una gran zona ajardinada, la cual goza de una gran intimidad y tranquilidad. El jardín y la piscina tienen sistema de iluminación nocturna, ideal para el disfrute de magníficas noches de verano.    Con los principales servicios muy cercanos, a menos de 500 m, una zona comercial con supermercados Mercadona y Lidl, gasolineras y un gran bazar, también cerca tienes el Supermercado Plaza y el Centro Comercial el Jardin, colegios, guarderías, institutos, el ambulatorio y farmacia, paradas de autobuses, etc...    No tardarás nada en coger la R3 y llegar en 10 minutos al centro de Madrid.    Certificación Energética: ""D""     *Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestoría, Tasación, etc….     Si te hace falta te ayudamos a conseguir tu préstamo hipotecario ¡gratuitamente! y por supuesto si necesitas ampliar información ¡Llámanos!    No vas a encontrar una casa como esta en Mejorada del Campo, ¡no la dejes escapar!",False,good,False,,,,,2336.0,chalet,independantHouse,Mejorada del Campo,Casa independiente en Avenida Reja Grande,False,False,True,False,luxuryType,Lujo,False,False
